Customer ID;Number of Transaction;Number of Line;Line Category;TerritoryKey;Quantity;Total Spend;AOV;Churn
20387;1;3;Low;4;3;1072.1;1072.1;1
20388;1;1;Low;1;2;10;10;1
20390;1;2;Low;1;3;15;15;1
20394;1;4;Med 1;1;7;1038.4;1038.4;1
20395;1;3;Low;4;3;1059;1059;1
20399;1;4;Med 1;1;7;1063.1;1063.1;1
20400;1;1;Low;4;1;1000.4;1000.4;1
20401;1;4;Med 1;4;7;1063.1;1063.1;1
20406;1;2;Low;9;2;60;60;1
20407;1;1;Low;9;2;5;5;1
20409;1;2;Low;1;5;15;15;1
20415;1;2;Low;9;4;13.6;13.6;1
20422;1;3;Low;4;5;1014.4;1014.4;1
20427;1;2;Low;9;2;1734.6;1734.6;1
20429;1;3;Low;9;3;1798.1;1798.1;1
20430;1;2;Low;9;2;2215.2;2215.2;1
20431;1;2;Low;1;3;15;15;1
20434;1;2;Low;4;2;1048.5;1048.5;1
20435;1;3;Low;4;6;48.6;48.6;1
20436;1;3;Low;4;4;1014.4;1014.4;1
20437;1;2;Low;4;2;1035.4;1035.4;1
20441;1;2;Low;6;4;38.6;38.6;1
20444;1;4;Med 1;9;6;2243.6;2243.6;1
20445;1;3;Low;9;4;2237.7;2237.7;1
20446;1;2;Low;9;3;2189.5;2189.5;1
20447;1;3;Low;9;5;2195.5;2195.5;1
20448;1;4;Med 1;9;8;2204.2;2204.2;1
20449;1;1;Low;4;2;10;10;1
20450;1;1;Low;9;1;2181.6;2181.6;1
20451;1;2;Low;9;2;2214.2;2214.2;1
20452;1;5;Med 1;9;5;2315.3;2315.3;1
20454;1;2;Low;9;3;23.8;23.8;1
20456;1;2;Low;9;4;2189.5;2189.5;1
20459;1;2;Low;4;2;1034.1;1034.1;1
20463;1;3;Low;4;5;1027.7;1027.7;1
20474;1;3;Low;1;5;48.6;48.6;1
20477;1;3;Low;4;5;69;69;1
20480;1;2;Low;1;2;1035.4;1035.4;1
20481;1;2;Low;4;2;1048.5;1048.5;1
20484;1;4;Med 1;4;7;1031.7;1031.7;1
20485;1;2;Low;4;2;15;15;1
20486;1;3;Low;4;4;50;50;1
20496;1;2;Low;4;2;2215.2;2215.2;1
20498;1;2;Low;6;5;12.9;12.9;1
20501;1;2;Low;1;4;65;65;1
20504;1;4;Med 1;4;6;118;118;1
20514;1;3;Low;1;5;48.6;48.6;1
20518;1;3;Low;4;5;50;50;1
20522;1;2;Low;4;4;45;45;1
20525;1;2;Low;4;2;1035.4;1035.4;1
20526;1;2;Low;4;2;1048.5;1048.5;1
20527;1;2;Low;4;2;2215.2;2215.2;1
20529;1;2;Low;1;2;1054.4;1054.4;1
20533;1;4;Med 1;4;8;31.6;31.6;1
20534;1;3;Low;4;7;23.6;23.6;1
20539;1;2;Low;1;6;15;15;1
20541;1;2;Low;4;2;1054.4;1054.4;1
20542;1;4;Med 1;4;7;92.5;92.5;1
20543;1;4;Med 1;4;5;2229.2;2229.2;1
20544;1;3;Low;1;4;2195.5;2195.5;1
20545;1;5;Med 1;1;7;2278.6;2278.6;1
20547;1;2;Low;6;4;57;57;1
20565;1;3;Low;10;5;65;65;1
20566;1;2;Low;10;4;27.3;27.3;1
20572;1;4;Med 1;8;7;77.3;77.3;1
20582;1;5;Med 1;7;8;140.2;140.2;1
20585;1;3;Low;10;6;32.3;32.3;1
20593;1;3;Low;7;6;31.3;31.3;1
20595;1;3;Low;7;5;70;70;1
20599;1;3;Low;10;6;32.3;32.3;1
20600;1;2;Low;9;2;2215.2;2215.2;1
20604;1;2;Low;9;3;93.5;93.5;1
20606;1;2;Low;9;2;2214.2;2214.2;1
20608;1;3;Low;9;5;2195.5;2195.5;1
20609;1;5;Med 1;9;7;2276.7;2276.7;1
20610;1;1;Low;9;1;2181.6;2181.6;1
20611;1;1;Low;9;1;2181.6;2181.6;1
20612;1;4;Med 1;9;6;2220.4;2220.4;1
20613;1;2;Low;9;2;2216.6;2216.6;1
20614;1;3;Low;9;5;2195.5;2195.5;1
20615;1;4;Med 1;9;6;2220.4;2220.4;1
20616;1;4;Med 1;9;5;2253.1;2253.1;1
20617;1;3;Low;9;4;2218.2;2218.2;1
20620;1;4;Med 1;9;6;2204.2;2204.2;1
20621;1;5;Med 1;9;7;2275.3;2275.3;1
20622;1;4;Med 1;9;5;2299.2;2299.2;1
20623;1;4;Med 1;9;5;2251.8;2251.8;1
20624;1;1;Low;9;1;2181.6;2181.6;1
20625;1;2;Low;9;3;2189.5;2189.5;1
20626;1;3;Low;9;4;2198.5;2198.5;1
20627;1;4;Med 1;9;7;2204.2;2204.2;1
20628;1;2;Low;9;2;2216.6;2216.6;1
20629;1;4;Med 1;9;6;2220.4;2220.4;1
20632;1;1;Low;6;3;22;22;1
20635;1;3;Low;1;6;48.6;48.6;1
20638;1;3;Low;4;4;2216.5;2216.5;1
20639;1;4;Med 1;1;6;2204.2;2204.2;1
20640;1;2;Low;4;2;2236.6;2236.6;1
20641;1;3;Low;4;5;2195.5;2195.5;1
20643;1;2;Low;4;3;15;15;1
20645;1;4;Med 1;1;5;1023.1;1023.1;1
20646;1;4;Med 1;1;6;1077.9;1077.9;1
20647;1;2;Low;4;2;1035.4;1035.4;1
20650;1;2;Low;4;2;1054.4;1054.4;1
20652;1;2;Low;1;2;1054.4;1054.4;1
20653;1;2;Low;4;2;1034.1;1034.1;1
20654;1;2;Low;4;2;1048.5;1048.5;1
20655;1;4;Med 1;1;8;46.5;46.5;1
20657;1;5;Med 1;4;8;1071.1;1071.1;1
20660;1;3;Low;1;5;1057.6;1057.6;1
20661;1;2;Low;4;2;1054.4;1054.4;1
20674;1;4;Med 1;1;8;1023.1;1023.1;1
20675;1;2;Low;1;2;1034.1;1034.1;1
20677;1;4;Med 1;4;8;1064.4;1064.4;1
20678;1;2;Low;4;2;1035.4;1035.4;1
20682;1;2;Low;4;2;1736;1736;1
20683;1;2;Low;4;2;1736;1736;1
20684;1;3;Low;4;5;1730;1730;1
20685;1;2;Low;4;2;1035.4;1035.4;1
20686;1;4;Med 1;4;6;1031.7;1031.7;1
20693;1;2;Low;1;2;1034.1;1034.1;1
20699;1;3;Low;4;3;1089.4;1089.4;1
20700;1;6;Med 1;4;10;1119.8;1119.8;1
20701;1;2;Low;4;2;1034.1;1034.1;1
20702;1;2;Low;4;2;1749.1;1749.1;1
20703;1;2;Low;1;2;1736;1736;1
20706;1;3;Low;4;5;1758;1758;1
20707;1;2;Low;4;2;1749.1;1749.1;1
20709;1;3;Low;4;6;1730;1730;1
20715;1;4;Med 1;8;8;196.3;196.3;1
20721;1;1;Low;10;2;25;25;1
20723;1;4;Med 1;8;5;144;144;1
20724;1;1;Low;10;2;25;25;1
20735;1;1;Low;1;1;1000.4;1000.4;1
20738;1;3;Low;1;7;23.6;23.6;1
20740;2;5;Med 1;6;8;138.7;69.3;1
20746;1;2;Low;6;3;53.1;53.1;1
20750;1;4;Med 1;4;6;1063.1;1063.1;1
20754;1;2;Low;4;3;78.6;78.6;1
20755;1;3;Low;4;4;1043.1;1043.1;1
20756;1;2;Low;6;5;27.3;27.3;0
20764;1;2;Low;6;5;7.3;7.3;1
20765;1;3;Low;4;4;1057.6;1057.6;1
20767;1;1;Low;1;1;1000.4;1000.4;1
20780;1;1;Low;1;2;10;10;1
20781;1;3;Low;6;5;15.2;15.2;1
20782;1;5;Med 1;1;8;1077.4;1077.4;1
20787;1;3;Low;1;5;1014.4;1014.4;1
20790;1;2;Low;4;3;15;15;1
20793;1;3;Low;7;3;1082.1;1082.1;1
20795;1;1;Low;7;2;4;4;1
20798;1;4;Med 1;8;5;122.6;122.6;1
20803;1;2;Low;7;3;37.6;37.6;1
20804;1;1;Low;10;2;25;25;1
20805;1;1;Low;8;3;30;30;1
20806;1;2;Low;10;4;27.3;27.3;1
20809;1;2;Low;10;4;32.3;32.3;1
20810;1;2;Low;7;4;6.3;6.3;1
20825;1;1;Low;10;1;2181.6;2181.6;1
20826;1;4;Med 1;7;7;1053;1053;1
20827;1;2;Low;7;4;11.9;11.9;1
20835;1;5;Med 1;8;7;1096.1;1096.1;1
20836;1;2;Low;8;2;1035.4;1035.4;1
20840;1;1;Low;7;2;4;4;1
20841;1;2;Low;8;2;1035.4;1035.4;1
20842;1;4;Med 1;8;7;1048.1;1048.1;1
20843;1;1;Low;8;1;1000.4;1000.4;1
20844;1;2;Low;7;2;1034.1;1034.1;1
20845;1;2;Low;8;2;1054.4;1054.4;1
20846;1;2;Low;7;2;1054.4;1054.4;1
20847;1;3;Low;8;4;1042.7;1042.7;1
20853;1;3;Low;7;4;1027.7;1027.7;1
20854;1;2;Low;8;2;1035.4;1035.4;1
20855;1;2;Low;7;2;1034.1;1034.1;1
20857;1;1;Low;7;1;1000.4;1000.4;1
20858;1;2;Low;7;2;1034.1;1034.1;1
20862;1;3;Low;10;5;2195.5;2195.5;1
20863;1;2;Low;10;2;2215.2;2215.2;1
20864;1;2;Low;10;2;2189.5;2189.5;1
20865;1;2;Low;8;4;35;35;1
20870;1;2;Low;8;2;1034.1;1034.1;1
20877;1;1;Low;7;1;1000.4;1000.4;1
20879;1;5;Med 1;10;8;2239.2;2239.2;1
20889;1;3;Low;10;5;70;70;1
20900;1;4;Med 1;10;8;78.6;78.6;1
20907;1;2;Low;10;3;32.3;32.3;1
20910;1;5;Med 1;7;8;612.3;612.3;1
20918;1;2;Low;7;4;67.5;67.5;1
20925;1;2;Low;7;3;67.5;67.5;1
20930;1;3;Low;8;5;804.5;804.5;0
20937;1;4;Med 1;8;7;118;118;1
20943;1;3;Low;10;6;37.3;37.3;1
20946;1;2;Low;8;3;59;59;1
20951;1;3;Low;10;4;37.3;37.3;1
20954;1;2;Low;7;3;37.6;37.6;1
20964;1;2;Low;7;4;39;39;1
20965;1;1;Low;10;2;30;30;1
20968;1;2;Low;10;4;35;35;1
20973;1;3;Low;10;5;194;194;1
20974;1;3;Low;7;6;126.3;126.3;1
20976;1;3;Low;7;5;60.5;60.5;1
20978;1;1;Low;8;2;5;5;1
21005;1;2;Low;7;4;25.5;25.5;1
21028;1;3;Low;10;6;37.3;37.3;1
21037;1;3;Low;8;4;841.1;841.1;0
21043;1;2;Low;8;3;38.6;38.6;1
21046;1;2;Low;10;4;35;35;1
21049;1;2;Low;10;5;32.3;32.3;1
21055;1;5;Med 1;8;10;815.4;815.4;0
21060;1;2;Low;10;3;1724.5;1724.5;1
21065;1;4;Med 1;8;7;806.8;806.8;0
21067;1;1;Low;10;1;1701;1701;1
21071;1;2;Low;10;2;1749.1;1749.1;1
21073;1;2;Low;8;4;28.5;28.5;1
21077;1;2;Low;7;4;23.8;23.8;1
21079;1;3;Low;10;6;37.3;37.3;1
21082;1;4;Med 1;8;6;95.3;95.3;1
21086;1;3;Low;8;4;48.6;48.6;1
21087;1;2;Low;8;2;817.6;817.6;1
21091;1;2;Low;8;5;13.6;13.6;1
21097;1;2;Low;8;4;28.5;28.5;1
21098;1;4;Med 1;7;8;67.8;67.8;1
21101;1;2;Low;10;4;32.3;32.3;1
21102;1;4;Med 1;8;8;793.1;793.1;1
21107;1;4;Med 1;8;6;806.8;806.8;1
21108;1;2;Low;8;2;817.6;817.6;1
21118;1;2;Low;10;3;35;35;1
21119;1;2;Low;7;4;25.5;25.5;1
21125;1;3;Low;7;5;27.8;27.8;1
21127;1;3;Low;7;5;60.5;60.5;1
21139;1;2;Low;1;2;1736;1736;1
21141;1;2;Low;1;2;1034.1;1034.1;1
21143;1;2;Low;1;2;1034.1;1034.1;1
21144;1;4;Med 1;1;7;1068.4;1068.4;1
21146;1;2;Low;1;2;1035.4;1035.4;1
21147;1;3;Low;1;4;1059;1059;1
21149;1;3;Low;1;5;1063.1;1063.1;1
21150;1;2;Low;1;2;1048.5;1048.5;1
21151;1;2;Low;4;2;1034.1;1034.1;1
21152;1;3;Low;4;4;1014.4;1014.4;1
21153;1;3;Low;4;5;1027.7;1027.7;1
21155;1;2;Low;4;2;1034.1;1034.1;1
21156;1;3;Low;1;4;1029.4;1029.4;1
21160;1;3;Low;4;4;1772.6;1772.6;1
21161;1;2;Low;1;2;1054.4;1054.4;1
21162;1;2;Low;4;2;1035.4;1035.4;1
21164;1;3;Low;4;5;69;69;1
21165;1;4;Med 1;9;7;2230.5;2230.5;1
21166;1;4;Med 1;9;7;2204.2;2204.2;1
21167;1;2;Low;9;2;2214.2;2214.2;1
21168;1;1;Low;9;1;2181.6;2181.6;1
21169;1;4;Med 1;9;7;2204.2;2204.2;1
21173;1;2;Low;9;2;2216.6;2216.6;1
21174;1;3;Low;9;3;42.3;42.3;1
21175;1;1;Low;9;1;35;35;1
21177;1;2;Low;9;3;40;40;1
21178;1;2;Low;9;2;40;40;1
21179;1;4;Med 1;9;6;2229.2;2229.2;1
21180;1;1;Low;9;1;1701;1701;1
21181;1;2;Low;9;4;32.3;32.3;1
21183;1;2;Low;9;2;2214.2;2214.2;1
21184;1;3;Low;9;4;73.6;73.6;1
21187;1;2;Low;9;4;32.3;32.3;1
21189;1;4;Med 1;9;6;1765;1765;1
21191;1;2;Low;9;3;1726;1726;1
21192;1;3;Low;9;3;1782.7;1782.7;1
21193;1;4;Med 1;9;8;1723.6;1723.6;1
21194;1;3;Low;9;4;1730;1730;1
21195;1;1;Low;9;1;1701;1701;1
21196;1;2;Low;9;4;35;35;1
21197;1;2;Low;9;2;1736;1736;1
21199;1;1;Low;9;1;1701;1701;1
21200;1;2;Low;9;2;1749.1;1749.1;1
21201;1;2;Low;9;2;2216.6;2216.6;1
21202;1;2;Low;9;3;2189.5;2189.5;1
21203;1;2;Low;9;3;2190.6;2190.6;1
21204;1;3;Low;9;4;75;75;1
21205;1;1;Low;9;1;2181.6;2181.6;1
21206;1;1;Low;9;1;1701;1701;1
21209;1;2;Low;9;4;40;40;1
21211;1;3;Low;9;5;2195.5;2195.5;1
21214;1;2;Low;9;2;2215.2;2215.2;1
21215;1;1;Low;9;1;2181.6;2181.6;1
21216;1;4;Med 1;9;6;2229.2;2229.2;1
21217;1;2;Low;9;2;2216.6;2216.6;1
21218;1;3;Low;9;4;2218.2;2218.2;1
21219;1;4;Med 1;9;5;2253.1;2253.1;1
21221;1;1;Low;9;1;30;30;1
21222;1;2;Low;9;2;1755;1755;1
21225;1;6;Med 1;9;9;2285.9;2285.9;1
21226;1;3;Low;9;3;2216.5;2216.5;1
21227;1;2;Low;9;4;27;27;1
21228;1;2;Low;9;2;1755;1755;1
21229;1;2;Low;9;2;1755;1755;1
21230;1;3;Low;9;6;1728.3;1728.3;1
21235;1;3;Low;4;5;1014.4;1014.4;1
21236;1;4;Med 1;1;7;77.9;77.9;1
21237;1;1;Low;4;1;70;70;1
21239;1;2;Low;9;4;7.3;7.3;1
21243;1;2;Low;4;4;15;15;1
21246;1;3;Low;4;4;1072.1;1072.1;1
21248;1;2;Low;9;3;35;35;1
21251;2;4;Med 1;6;6;191.3;95.6;1
21253;1;2;Low;1;2;1034.1;1034.1;1
21260;1;2;Low;1;4;15;15;1
21264;1;1;Low;1;1;1000.4;1000.4;1
21265;1;3;Low;4;5;1730;1730;1
21267;1;2;Low;1;2;1734.6;1734.6;1
21270;1;3;Low;1;4;78.5;78.5;1
21273;1;2;Low;1;4;15;15;1
21274;1;4;Med 1;4;4;1077.9;1077.9;1
21279;1;1;Low;9;2;5;5;1
21287;1;2;Low;4;3;45;45;1
21292;1;2;Low;1;3;15;15;1
21303;1;3;Low;4;4;69;69;1
21312;1;3;Low;1;4;93;93;1
21318;1;3;Low;6;5;37;37;1
21320;1;4;Med 1;1;5;96.7;96.7;1
21322;1;2;Low;1;4;15;15;1
21328;1;3;Low;4;5;50;50;1
21333;1;2;Low;1;2;1054.4;1054.4;1
21334;1;2;Low;4;2;1034.1;1034.1;1
21335;1;3;Low;1;4;1063.1;1063.1;1
21337;1;3;Low;1;4;50;50;1
21338;1;3;Low;4;7;24;24;1
21342;1;2;Low;4;2;1034.1;1034.1;1
21343;1;2;Low;4;2;1048.5;1048.5;1
21344;1;2;Low;4;2;1034.1;1034.1;1
21345;1;2;Low;6;4;29.9;29.9;1
21346;1;2;Low;4;5;15;15;1
21353;1;2;Low;1;2;43.6;43.6;1
21360;1;3;Low;9;4;92.6;92.6;1
21370;1;2;Low;9;3;38.6;38.6;1
21371;1;2;Low;9;5;7.3;7.3;1
21372;1;4;Med 1;9;8;75;75;1
21376;1;1;Low;9;2;5;5;1
21378;1;2;Low;9;3;79;79;1
21393;1;4;Med 1;9;6;2219.1;2219.1;1
21394;1;2;Low;9;2;2214.2;2214.2;1
21397;1;3;Low;1;5;48.6;48.6;1
21402;1;1;Low;9;1;2181.6;2181.6;1
21403;1;2;Low;9;3;2190.6;2190.6;1
21404;1;3;Low;9;4;2238.8;2238.8;1
21408;1;1;Low;9;1;2181.6;2181.6;1
21418;1;2;Low;9;2;2216.6;2216.6;1
21421;1;4;Med 1;1;6;96.7;96.7;1
21423;1;4;Med 1;6;7;838.1;838.1;1
21425;1;1;Low;4;2;10;10;1
21430;1;4;Med 1;4;7;72.2;72.2;1
21433;1;3;Low;4;5;69;69;1
21447;1;1;Low;6;2;22;22;1
21457;1;3;Low;4;6;70;70;1
21460;1;2;Low;4;4;15;15;1
21463;1;3;Low;4;8;23.6;23.6;1
21467;1;3;Low;1;9;23.6;23.6;1
21468;1;2;Low;4;2;65;65;1
21473;1;3;Low;1;5;78.5;78.5;1
21481;1;1;Low;1;2;10;10;1
21489;1;2;Low;6;5;7.3;7.3;1
21494;1;2;Low;6;4;7.3;7.3;1
21511;1;3;Low;10;6;32.3;32.3;1
21512;1;1;Low;10;3;25;25;1
21513;1;4;Med 1;7;6;116.7;116.7;1
21518;1;5;Med 1;7;8;141.6;141.6;1
21521;1;3;Low;7;5;42.9;42.9;1
21522;1;4;Med 1;7;6;122.6;122.6;1
21526;1;1;Low;8;2;30;30;1
21530;1;5;Med 1;7;7;125.3;125.3;1
21533;1;4;Med 1;10;9;40.2;40.2;1
21536;1;4;Med 1;8;7;77.3;77.3;1
21539;1;2;Low;7;3;35;35;1
21540;1;2;Low;10;2;817.6;817.6;1
21541;1;3;Low;10;5;150;150;1
21543;1;3;Low;7;6;37.3;37.3;1
21545;1;3;Low;10;4;848.1;848.1;1
21547;1;4;Med 1;10;7;71.3;71.3;1
21548;1;3;Low;10;6;36.9;36.9;1
21550;1;2;Low;8;3;59;59;1
21551;1;1;Low;9;2;30;30;1
21552;1;1;Low;9;1;2181.6;2181.6;1
21553;1;3;Low;9;4;2222.8;2222.8;1
21554;1;3;Low;9;4;75;75;1
21555;1;4;Med 1;9;4;2272.1;2272.1;1
21556;1;3;Low;9;3;2224.2;2224.2;1
21557;1;1;Low;9;1;2181.6;2181.6;1
21558;1;2;Low;9;2;2214.2;2214.2;1
21559;1;3;Low;9;4;2195.5;2195.5;1
21560;1;4;Med 1;9;5;2259;2259;1
21561;1;4;Med 1;9;6;2241.7;2241.7;1
21573;1;3;Low;9;5;62;62;1
21578;1;3;Low;1;7;17.3;17.3;1
21612;1;2;Low;1;4;15;15;1
21622;1;4;Med 1;6;8;563;563;1
21625;1;3;Low;1;5;69;69;1
21628;1;4;Med 1;1;7;77.6;77.6;1
21631;1;2;Low;6;4;7.3;7.3;1
21634;1;3;Low;1;4;48.6;48.6;1
21636;1;2;Low;4;4;15;15;1
21639;1;1;Low;1;2;10;10;1
21640;1;4;Med 1;4;7;124;124;1
21656;1;2;Low;6;3;55.6;55.6;1
21663;1;2;Low;8;3;38.6;38.6;1
21666;1;3;Low;8;3;826.2;826.2;1
21669;1;1;Low;10;1;1701;1701;1
21670;1;4;Med 1;7;6;147.8;147.8;1
21679;1;1;Low;10;1;1701;1701;1
21683;1;3;Low;10;5;1778.5;1778.5;1
21684;1;3;Low;7;6;60.5;60.5;1
21686;1;1;Low;4;2;10;10;1
21692;1;2;Low;1;5;15;15;1
21694;1;3;Low;4;5;48.6;48.6;1
21703;1;2;Low;6;4;14;14;1
21706;1;4;Med 1;1;6;98;98;1
21708;1;3;Low;1;6;48.6;48.6;1
21716;1;2;Low;1;3;15;15;1
21718;1;3;Low;4;6;22.9;22.9;1
21724;1;2;Low;4;5;15;15;1
21725;1;1;Low;6;2;5;5;1
21729;1;3;Low;1;5;50;50;1
21745;1;4;Med 1;6;7;72;72;1
21751;1;3;Low;4;6;50;50;1
21754;1;2;Low;1;4;15;15;1
21761;1;3;Low;4;3;135;135;1
21767;1;5;Med 1;4;7;120.2;120.2;1
21770;1;3;Low;1;6;24;24;1
21771;1;3;Low;4;7;22.9;22.9;1
21772;1;3;Low;1;4;23.6;23.6;1
21786;1;4;Med 1;4;6;118;118;1
21796;1;2;Low;6;3;60;60;1
21799;1;3;Low;1;6;23.6;23.6;1
21800;1;3;Low;4;5;63;63;1
21801;1;2;Low;4;3;43.6;43.6;1
21804;1;2;Low;1;4;15;15;1
21806;1;2;Low;4;4;15;15;1
21814;1;2;Low;1;4;15;15;1
21816;1;3;Low;8;4;82.5;82.5;1
21820;1;2;Low;7;5;39;39;1
21821;1;3;Low;8;6;48.6;48.6;1
21823;1;1;Low;8;2;5;5;1
21836;1;1;Low;8;2;5;5;1
21839;1;3;Low;10;5;92.5;92.5;1
21841;1;1;Low;10;3;25;25;1
21842;1;3;Low;8;6;47.3;47.3;1
21844;1;2;Low;8;3;38.6;38.6;1
21847;1;3;Low;10;5;188;188;1
21852;1;1;Low;8;2;5;5;1
21853;1;3;Low;8;4;86.7;86.7;1
21855;1;3;Low;10;5;580;580;1
21859;1;1;Low;7;2;5;5;1
21860;1;1;Low;7;1;5;5;1
21867;1;2;Low;7;5;13.6;13.6;1
21872;1;2;Low;9;3;35;35;1
21880;1;2;Low;9;3;40;40;1
21881;1;4;Med 1;9;5;127.6;127.6;1
21890;1;2;Low;9;3;40;40;1
21904;1;2;Low;6;3;76;76;1
21905;1;2;Low;1;5;15;15;1
21906;1;2;Low;1;3;15;15;1
21907;1;2;Low;1;4;15;15;1
21908;1;3;Low;1;5;63;63;1
21911;1;3;Low;7;6;27.8;27.8;1
21916;1;2;Low;6;3;38.6;38.6;1
21934;1;1;Low;4;2;10;10;1
21936;1;4;Med 1;4;6;98;98;1
21938;1;2;Low;1;3;15;15;1
21960;1;2;Low;9;3;40;40;1
21964;1;3;Low;9;4;103.5;103.5;1
21971;1;2;Low;9;4;32.3;32.3;1
21995;1;2;Low;9;3;37.3;37.3;1
21998;1;2;Low;9;2;57;57;1
22002;1;2;Low;9;3;78.6;78.6;1
22003;1;2;Low;9;3;57;57;1
22012;1;2;Low;4;4;15;15;1
22015;1;1;Low;6;2;5;5;1
22020;1;2;Low;9;4;55.6;55.6;1
22025;1;2;Low;4;4;15;15;1
22026;1;2;Low;6;2;38.6;38.6;1
22037;1;4;Med 1;1;6;45.2;45.2;1
22047;1;3;Low;4;7;23.6;23.6;1
22056;1;2;Low;1;4;35;35;1
22069;1;3;Low;4;6;22.9;22.9;1
22070;1;2;Low;4;4;15;15;1
22075;1;5;Med 1;4;8;140.2;140.2;1
22083;1;3;Low;4;5;155;155;1
22085;1;2;Low;4;4;35;35;1
22087;1;4;Med 1;4;5;92.2;92.2;1
22100;1;4;Med 1;6;7;91;91;1
22117;1;3;Low;6;5;580;580;1
22118;1;3;Low;6;5;580;580;1
22126;1;2;Low;4;4;35;35;1
22128;1;4;Med 1;6;7;563.6;563.6;1
22134;1;5;Med 1;4;8;140.2;140.2;1
22144;1;3;Low;6;4;86.7;86.7;1
22147;1;1;Low;9;1;70;70;1
22151;1;2;Low;9;2;133.5;133.5;1
22155;1;1;Low;9;1;70;70;1
22176;1;4;Med 1;9;6;100.5;100.5;1
22177;1;2;Low;9;4;24.3;24.3;1
22204;1;3;Low;9;6;42.3;42.3;1
22205;1;3;Low;9;4;120.5;120.5;1
22206;1;4;Med 1;9;6;201.3;201.3;1
22223;1;2;Low;4;4;35;35;1
22230;1;4;Med 1;6;7;643;643;1
22234;1;3;Low;6;5;2398.1;2398.1;1
22237;1;1;Low;4;2;30;30;1
22239;1;2;Low;4;4;32.3;32.3;1
22247;1;4;Med 1;6;8;2400.3;2400.3;1
22251;1;2;Low;6;4;2393.1;2393.1;1
22252;1;3;Low;6;3;2465.8;2465.8;1
22268;1;4;Med 1;6;5;2453;2453;1
22269;1;4;Med 1;4;7;93.5;93.5;1
22283;1;4;Med 1;1;6;157.3;157.3;1
22285;1;3;Low;6;4;86.7;86.7;1
22298;1;4;Med 1;4;8;577.5;577.5;1
22302;1;3;Low;10;4;1763.6;1763.6;1
22304;1;3;Low;10;5;37.3;37.3;1
22308;1;4;Med 1;10;5;1769;1769;1
22309;1;3;Low;10;3;1782.7;1782.7;1
22311;1;4;Med 1;10;7;1738.5;1738.5;1
22313;1;2;Low;10;2;1734.6;1734.6;1
22314;1;3;Low;7;4;84.1;84.1;1
22320;1;2;Low;10;2;1734.6;1734.6;1
22321;1;1;Low;10;1;1701;1701;1
22325;1;2;Low;10;5;13.6;13.6;1
22339;1;2;Low;1;4;15;15;1
22340;1;2;Low;4;4;15;15;1
22347;1;3;Low;4;4;48.6;48.6;1
22349;1;2;Low;6;4;125;125;1
22352;1;1;Low;4;2;10;10;1
22353;1;2;Low;6;3;40;40;1
22354;1;2;Low;6;4;40;40;1
22360;1;5;Med 1;1;10;58.6;58.6;1
22362;1;2;Low;4;4;35;35;1
22364;1;4;Med 1;4;8;45.2;45.2;1
22366;1;2;Low;6;3;55.6;55.6;1
22371;1;2;Low;6;3;38.6;38.6;1
22373;1;3;Low;6;6;2398.1;2398.1;1
22375;1;2;Low;4;5;35;35;1
22383;1;3;Low;10;6;67.6;67.6;1
22385;1;2;Low;10;3;59;59;1
22386;1;1;Low;8;2;5;5;1
22390;1;2;Low;8;4;28.5;28.5;1
22396;1;2;Low;10;3;1726;1726;1
22416;1;4;Med 1;10;6;1765;1765;1
22417;1;1;Low;7;2;21.5;21.5;1
22418;1;4;Med 1;10;7;1732.3;1732.3;1
22419;1;3;Low;7;5;60.5;60.5;1
22422;1;2;Low;10;2;1736;1736;1
22427;1;1;Low;10;1;1701;1701;1
22428;1;4;Med 1;10;6;1738.5;1738.5;1
22429;1;5;Med 1;10;6;1777.6;1777.6;1
22433;1;4;Med 1;10;6;1765;1765;1
22437;1;4;Med 1;10;6;1738.5;1738.5;1
22446;1;4;Med 1;10;7;1738.5;1738.5;1
22452;1;2;Low;10;2;1734.6;1734.6;1
22463;1;2;Low;7;2;573.6;573.6;1
22466;1;2;Low;7;3;549;549;1
22471;1;2;Low;7;3;561.5;561.5;1
22472;1;1;Low;7;1;540;540;1
22480;1;5;Med 1;7;7;616.6;616.6;1
22484;1;4;Med 1;7;6;589;589;1
22487;1;4;Med 1;7;6;587.6;587.6;1
22490;1;2;Low;7;3;549;549;1
22495;1;4;Med 1;7;6;608;608;1
22498;1;4;Med 1;7;7;35.7;35.7;1
22499;1;2;Low;7;4;23.8;23.8;1
22502;1;2;Low;10;2;1734.6;1734.6;1
22503;1;3;Low;10;4;1772.6;1772.6;1
22504;1;2;Low;10;2;1736;1736;1
22511;1;3;Low;7;5;80.5;80.5;1
22512;1;2;Low;7;4;30.1;30.1;1
22515;1;3;Low;7;6;554;554;1
22528;1;2;Low;10;3;38.6;38.6;1
22529;1;2;Low;7;5;23.8;23.8;1
22530;1;1;Low;10;2;5;5;1
22545;1;3;Low;6;5;49;49;1
22546;1;1;Low;1;1;30;30;1
22550;1;2;Low;10;4;28.5;28.5;1
22553;1;3;Low;10;5;47.3;47.3;1
22555;1;3;Low;7;5;143.8;143.8;1
22556;1;3;Low;7;4;60.5;60.5;1
22557;1;1;Low;10;3;5;5;1
22561;1;2;Low;7;3;25.5;25.5;1
22563;1;2;Low;8;4;12.6;12.6;1
22568;1;1;Low;8;2;4;4;1
